iter	Passed	Remaining
417	2466	3433
418	2470	3426
419	2475	3418
420	2481	3412
421	2485	3404
422	2489	3396
423	2494	3388
424	2499	3381
425	2503	3373
426	2508	3366
427	2513	3358
428	2517	3351
429	2521	3342
430	2525	3334
431	2546	3347
432	2550	3339
433	2554	3331
434	2559	3323
435	2563	3315
436	2567	3307
437	2571	3299
438	2575	3291
439	2579	3283
440	2583	3275
441	2588	3267
442	2592	3259
443	2597	3252
444	2601	3244
445	2605	3237
446	2609	3228
447	2614	3220
448	2618	3213
449	2622	3205
450	2626	3197
451	2630	3189
452	2634	3181
453	2638	3173
454	2642	3165
455	2646	3157
456	2650	3149
457	2655	3142
458	2659	3134
459	2663	3126
460	2667	3119
461	2672	3111
462	2676	3103
463	2680	3096
464	2685	3089
465	2689	3081
466	2693	3074
467	2698	3067
468	2702	3060
469	2707	3052
470	2711	3045
471	2715	3037
472	2719	3030
473	2724	3023
474	2728	3016
475	2733	3008
476	2737	3001
477	2742	2994
478	2746	2986
479	2750	2979
480	2753	2971
481	2757	2963
482	2762	2956
483	2766	2949
484	2770	2941
485	2774	2934
486	2779	2927
487	2783	2920
488	2787	2912
489	2792	2906
490	2796	2898
491	2800	2891
492	2804	2884
493	2809	2877
494	2813	2870
495	2817	2862
496	2821	2855
497	2825	2848
498	2829	2841
499	2833	2833
500	2837	2826
501	2842	2819
502	2846	2812
503	2850	2805
504	2855	2798
505	2859	2792
506	2863	2784
507	2868	2777
508	2873	2772
509	2877	2765
510	2882	2758
511	2886	2751
512	2891	2744
513	2895	2738
514	2900	2731
515	2905	2725
516	2910	2718
517	2914	2711
518	2918	2705
519	2923	2698
520	2928	2692
521	2933	2686
522	2940	2681
523	2944	2675
524	2949	2668
525	2954	2662
526	2958	2655
527	2963	2648
528	2967	2642
529	2972	2636
530	2992	2642
531	3002	2641
532	3010	2637
533	3019	2635
534	3027	2631
535	3038	2630
536	3045	2626
537	3054	2622
538	3059	2616
539	3064	2610
540	3069	2604
541	3074	2597
542	3086	2597
543	3094	2594
544	3100	2588
545	3104	2581
546	3109	2574
547	3113	2568
548	3118	2561
549	3123	2555
550	3127	2548
551	3133	2542
552	3138	2536
553	3142	2530
554	3147	2524
555	3152	2517
556	3157	2510
557	3161	2504
558	3166	2497
559	3170	2491
560	3174	2484
561	3179	2478
562	3183	2471
563	3187	2464
564	3191	2457
565	3195	2450
566	3199	2443
567	3203	2436
568	3207	2429
569	3212	2423
570	3216	2416
571	3220	2409
572	3224	2403
573	3228	2396
574	3233	2390
575	3237	2383
576	3242	2376
577	3246	2370
578	3250	2363
579	3254	2356
580	3258	2350
581	3263	2343
582	3267	2336
583	3271	2330
584	3275	2323
585	3280	2317
586	3284	2310
587	3288	2304
588	3293	2298
589	3297	2291
590	3301	2285
591	3305	2278
592	3310	2272
593	3315	2265
594	3319	2259
595	3324	2253
596	3329	2247
597	3333	2240
598	3338	2234
599	3343	2228
600	3347	2222
601	3352	2216
602	3356	2209
603	3361	2203
604	3365	2197
605	3369	2190
606	3374	2184
607	3378	2178
608	3382	2171
609	3386	2165
610	3391	2159
611	3395	2152
612	3399	2145
613	3403	2139
614	3408	2133
615	3412	2127
616	3416	2120
617	3420	2114
618	3425	2108
619	3429	2101
620	3433	2095
621	3437	2089
622	3441	2082
623	3445	2076
624	3450	2070
625	3454	2063
626	3458	2057
627	3462	2051
628	3467	2045
629	3472	2039
630	3476	2033
631	3480	2026
632	3485	2020
633	3488	2014
634	3492	2007
635	3496	2001
636	3500	1994
637	3504	1988
638	3509	1982
639	3513	1976
640	3517	1969
641	3521	1963
642	3525	1957
643	3530	1951
644	3534	1945
645	3538	1939
646	3542	1932
647	3546	1926
648	3551	1920
