iter	Logloss
431	0.1938438611
432	0.1937457347
433	0.1935839415
434	0.1935617584
435	0.1933710209
436	0.1933505594
437	0.1932696083
438	0.1932394246
439	0.1931886488
440	0.1928379085
441	0.1927093375
442	0.1926891987
443	0.1926265804
444	0.1924490712
445	0.1922663151
446	0.1922012716
447	0.1921568155
448	0.1919788156
449	0.1919596516
450	0.1919275127
451	0.1918213829
452	0.1917107944
453	0.1916589591
454	0.191645252
455	0.1915385895
456	0.1915198241
457	0.1914848167
458	0.1914610046
459	0.1914481851
460	0.1913908707
461	0.1912777603
462	0.1912266929
463	0.1911490411
464	0.1910690632
465	0.1909978818
466	0.190849881
467	0.190673478
468	0.1904837133
469	0.1903133322
470	0.1902950866
471	0.1902737741
472	0.1902264916
473	0.190135985
474	0.1901172767
475	0.1900620656
476	0.1898600824
477	0.1897826976
478	0.1897171575
479	0.1896747551
480	0.1896530525
481	0.1894329289
482	0.1891939231
483	0.1891756566
484	0.1891559145
485	0.1888924838
486	0.1888674409
487	0.188586813
488	0.1883806421
489	0.1882163172
490	0.1881990926
491	0.1881844319
492	0.1881648483
493	0.1878008
494	0.1877660329
495	0.1875443227
496	0.1875259619
497	0.1875111485
498	0.1874877522
499	0.1873749157
500	0.1873424411
501	0.1873118447
502	0.1871823029
503	0.1869673819
504	0.1868266491
505	0.186495157
506	0.1863619918
507	0.1860933286
508	0.1858003745
509	0.1857749744
510	0.1857619245
511	0.1855381692
512	0.1853828091
513	0.185367224
514	0.1852024278
515	0.1850644991
516	0.1849799127
517	0.1848542011
518	0.1847504755
519	0.1847334098
520	0.1846257296
521	0.1844738024
522	0.1843064236
523	0.1842853528
524	0.183964782
525	0.1837920005
526	0.1837697085
527	0.1837418196
528	0.1836837155
529	0.1836275646
530	0.1835036308
531	0.1831770476
532	0.1828274239
533	0.1827992445
534	0.1827812313
535	0.1826061453
536	0.1824541446
537	0.1820911755
538	0.1819146462
539	0.1818891816
540	0.1817009444
541	0.1816789346
542	0.1815191828
543	0.1813419561
544	0.1811836726
545	0.1811724657
546	0.1809899
547	0.1809705102
548	0.1809559958
549	0.1808583819
550	0.1805882764
551	0.1803529168
552	0.1801395568
553	0.1799893632
554	0.1798511333
555	0.1796486705
556	0.1795644248
557	0.1793939903
558	0.1791062306
559	0.1788217113
560	0.178803624
561	0.178551943
562	0.178391458
563	0.1783543676
564	0.1781807493
565	0.1781638324
566	0.1780004656
567	0.1777805557
568	0.1776142572
569	0.1774586817
570	0.1774479848
571	0.1773468835
572	0.1773357837
573	0.1772900888
574	0.1772397114
575	0.1770149958
576	0.1769096365
577	0.1768039682
578	0.1766685887
579	0.1764368815
580	0.1762727902
581	0.1761436496
582	0.1758874192
583	0.1756846763
584	0.1756657555
585	0.1756557577
586	0.1754919762
587	0.1753554307
588	0.1752003127
589	0.1750313638
590	0.1748133878
591	0.1745951923
592	0.1744848344
593	0.1744613717
594	0.1744470484
595	0.1741508452
596	0.1741352434
597	0.1740134494
598	0.1738989658
599	0.1736522783
600	0.1734001977
601	0.1733171092
602	0.1731826248
603	0.1730562979
604	0.172971842
605	0.1728688613
606	0.1726275529
607	0.1726114583
608	0.1724257196
609	0.1722078886
610	0.1721871925
611	0.1720855224
612	0.1719056521
613	0.1716823227
614	0.1716693132
615	0.171521203
616	0.171332548
617	0.1713076865
618	0.1711119639
619	0.1709567417
620	0.1707680396
621	0.1706333623
622	0.1704480412
623	0.1702800692
624	0.1700810215
625	0.1698837389
626	0.169667942
627	0.1696185752
628	0.1694625277
629	0.1692397121
630	0.1691103057
631	0.1689308694
632	0.1688423884
633	0.1688276723
634	0.1686835344
635	0.1686745982
636	0.168505579
637	0.1683358567
638	0.168123672
639	0.1679691341
640	0.1678619959
641	0.1676803409
642	0.1674677608
643	0.1673109642
644	0.1672545188
645	0.1669860663
646	0.1668101651
647	0.1666040937
648	0.1665109892
649	0.1665026844
650	0.1662540769
651	0.1661023023
652	0.1658461056
653	0.1658312433
654	0.165799101
655	0.1654903444
656	0.1654822142
657	0.1653526523
658	0.1651583588
659	0.1649958909
660	0.1648626166
661	0.1646291439
662	0.1646049257
663	0.1643954857
664	0.1642166645
665	0.1641328403
666	0.1641035742
667	0.1639368582
668	0.163710559
669	0.1636107544
670	0.1634102959
671	0.1633119889
672	0.1633042069
673	0.1630752653
674	0.1628587904
675	0.162634935
676	0.1624501219
677	0.1623596757
678	0.1622870801
679	0.1621761258
680	0.162168318
681	0.1620698639
682	0.1619910101
683	0.1618922416
684	0.1617867489
685	0.1616203199
686	0.1616037359
687	0.1614952673
688	0.1613621919
689	0.1611955009
690	0.1611586957
691	0.1611347623
692	0.160920977
693	0.1608092236
694	0.1606721403
695	0.1605147944
696	0.1605052385
697	0.1604918811
698	0.1603599153
699	0.1600758581
700	0.1598761846
701	0.1596474493
702	0.1596004836
703	0.1594681321
704	0.159341141
705	0.159124875
706	0.159007971
707	0.1589973525
708	0.1588494074
709	0.1588178673
710	0.1587109913
711	0.1585249309
712	0.1584411825
713	0.1583367526
714	0.1583291065
715	0.1582345362
716	0.1582039769
717	0.158068221
718	0.1579491432
719	0.157790922
720	0.1577698229
721	0.157754599
722	0.1575973339
723	0.1573662961
724	0.1572691856
725	0.1571670044
726	0.1571595049
727	0.1569701569
728	0.1568591109
729	0.1567656824
730	0.1565586808
731	0.1565328514
732	0.1565127334
733	0.1565022516
734	0.1564044101
735	0.1563142068
736	0.1561463403
737	0.1559697009
738	0.1558256737
739	0.1557109749
740	0.1555014578
741	0.155286799
742	0.1551182082
743	0.1549039292
744	0.1546603984
745	0.1546409412
746	0.1544841173
747	0.1543122051
748	0.154197594
749	0.1540360308
750	0.1540292717
751	0.1538064579
752	0.1536793585
753	0.1534752596
754	0.1533711609
755	0.1533390751
756	0.153324644
757	0.1530947218
758	0.1529766204
759	0.1528424736
760	0.1527497076
761	0.1525950524
762	0.1524602623
763	0.1523428935
764	0.1522263806
765	0.1520254114
766	0.1520147701
767	0.1518855289
768	0.1518307147
769	0.1517249521
770	0.1516442619
771	0.151517698
772	0.1514277788
773	0.1513472621
774	0.1512430017
775	0.1510799312
776	0.1509149224
777	0.1507139093
778	0.150707029
779	0.1506827736
780	0.1505992099
781	0.1504316656
782	0.1502810696
783	0.1501625177
784	0.1499016652
785	0.1497040768
786	0.149543616
787	0.1494048065
788	0.1492123267
789	0.1489798921
790	0.1488749244
791	0.1486747875
792	0.148508024
793	0.148351902
794	0.1481797787
795	0.1480106538
796	0.1478290031
797	0.1477152325
798	0.1474971836
799	0.1474895511
800	0.1473571336
801	0.1471749956
802	0.14716872
803	0.1470427686
804	0.1468812732
805	0.1467484635
806	0.1466194434
807	0.1465456069
808	0.1463805328
809	0.1462952997
810	0.1462878821
811	0.1462806928
812	0.1461615114
813	0.1460534739
814	0.1458410305
815	0.1456990288
816	0.1454570358
817	0.1452832316
818	0.1452666999
819	0.1451541277
820	0.1449459718
821	0.1448798375
822	0.144755745
823	0.1445204745
824	0.1443374857
825	0.1443310894
826	0.1441580118
827	0.144053393
828	0.1438953357
829	0.1438880661
830	0.143877759
831	0.1438106946
832	0.1436871572
833	0.1435286221
834	0.143486701
835	0.1433609624
836	0.1432954789
837	0.1431283864
838	0.1429858796
839	0.1429729253
840	0.142797416
841	0.1426369866
842	0.1425649101
843	0.1425577222
844	0.1423939686
845	0.1423351593
846	0.1422252261
847	0.1420931852
848	0.1419271309
849	0.1418820052
850	0.141705439
851	0.1415552132
852	0.1415486421
853	0.1413797613
854	0.1413738633
855	0.1411521951
856	0.1410578585
857	0.140933781
858	0.1409273578
859	0.1408401287
860	0.1408319048
861	0.1408225519
862	0.1406820179
863	0.1406744119
864	0.1405222827
865	0.1405158473
866	0.1404214333
867	0.1404089344
868	0.1402785733
869	0.1402445799
870	0.1400943681
871	0.1400882147
872	0.1399208326
873	0.1397476211
874	0.1397407409
875	0.1397350567
876	0.1396273399
877	0.1395034121
878	0.1394031111
879	0.1392236224
880	0.1391032998
881	0.1390973469
882	0.1390113748
883	0.138881017
884	0.1388752387
885	0.138733476
886	0.1387259643
887	0.138543843
888	0.1385336438
889	0.1384461046
890	0.1383232211
891	0.1381436306
892	0.1380198248
893	0.1380146121
894	0.1380093311
895	0.1377839367
896	0.137770566
897	0.1376473562
898	0.1376377616
899	0.1375430324
900	0.1375363403
901	0.1373533909
902	0.1372477168
903	0.1371268856
904	0.1369344923
905	0.1368825497
906	0.1367508283
907	0.1366056056
908	0.1364317968
909	0.1363047114
910	0.136299605
911	0.1362356293
912	0.136170152
913	0.1360054157
914	0.1358079686
915	0.1357326837
916	0.1357248481
917	0.1357190845
918	0.1355096047
919	0.1355045251
920	0.1354813057
921	0.1353082
922	0.135175007
923	0.1349634718
924	0.1349582848
925	0.1348790108
926	0.1347124224
927	0.1345375248
928	0.1345294205
929	0.1344618218
930	0.1343935331
931	0.1343884671
932	0.1342963336
933	0.1341545201
934	0.1341496153
935	0.134008039
936	0.1339817289
937	0.1339252283
938	0.1337742894
939	0.1337650173
940	0.1336288545
941	0.1336240438
942	0.1336143414
943	0.1336098263
944	0.1334263713
945	0.1333241534
946	0.1332793242
947	0.1332749972
948	0.1330794023
949	0.1329589014
950	0.1328485832
951	0.1327270715
952	0.1326130742
953	0.1326040977
954	0.1325964918
955	0.132353383
956	0.1323379022
957	0.1322054389
958	0.1320880679
959	0.131996408
960	0.1318535263
961	0.131696812
962	0.1315905782
963	0.1315457898
964	0.1314247205
965	0.1314063732
966	0.1313386945
967	0.1313218014
968	0.1311659523
969	0.1311616926
970	0.1310908497
971	0.1309509486
972	0.1308229507
973	0.130802122
974	0.1306048679
975	0.1303903128
976	0.1302249343
977	0.1300118722
978	0.1299133599
979	0.1297765617
980	0.1296474095
981	0.1294966014
982	0.1293825601
983	0.1293752486
984	0.1292339806
985	0.1291626937
986	0.1290377217
987	0.1290254917
988	0.1288919392
989	0.1288834208
990	0.1287573966
991	0.1286150119
992	0.1285311842
993	0.1283985395
994	0.1283939718
995	0.1282874421
996	0.128205118
997	0.1281993397
998	0.128094314
999	0.1279503418
