iter	Logloss
122	0.3712340793
123	0.3708387022
124	0.370397182
125	0.3700756072
126	0.3695280034
127	0.3690112529
128	0.3683078549
129	0.3678579704
130	0.3672754087
131	0.3666962247
132	0.3662764117
133	0.3654124457
134	0.3648637561
135	0.3645299291
136	0.3639231871
137	0.3633008792
138	0.3629276321
139	0.362535827
140	0.3619841031
141	0.361424702
142	0.3609380982
143	0.3604882887
144	0.3598536371
145	0.3593335498
146	0.3589548398
147	0.3584683244
148	0.3578297878
149	0.3572563423
150	0.3567417209
151	0.3563772264
152	0.3556782748
153	0.3553658372
154	0.3551172766
155	0.3546360772
156	0.3542977133
157	0.3537495107
158	0.35355106
159	0.3530156509
160	0.3526710804
161	0.3521610258
162	0.3519318487
163	0.3515315616
164	0.3509646685
165	0.3505178075
166	0.3501360921
167	0.3498285194
168	0.3495258346
169	0.3488774952
170	0.3484837658
171	0.3479971976
172	0.3476302445
173	0.3472457715
174	0.3467427499
175	0.3464059592
176	0.3461398307
177	0.3457778068
178	0.3454289953
179	0.3450739733
180	0.3447345461
181	0.344481345
182	0.3441360584
183	0.3439172226
184	0.3435691449
185	0.3431422716
186	0.3428073444
187	0.3424517966
188	0.3422212668
189	0.3420249159
190	0.3417419542
191	0.3413046104
192	0.3410617161
193	0.3406786035
194	0.3402893613
195	0.3398976663
196	0.3396084457
197	0.339218806
198	0.3388927895
199	0.3384628702
200	0.3380932935
201	0.3379206089
202	0.3376925261
203	0.3374122644
204	0.3371032726
205	0.3367403163
206	0.336442205
207	0.3361207807
208	0.3357010659
209	0.3353868574
210	0.3350226725
211	0.3348266008
212	0.3345269699
213	0.3342264875
214	0.3338326394
215	0.333488515
216	0.3330830308
217	0.3327657098
218	0.3325204256
219	0.3321811121
220	0.3318806621
221	0.3313710836
222	0.3310368236
223	0.3305335119
224	0.330150984
225	0.3298945927
226	0.3297302134
227	0.3294215663
228	0.3292849311
229	0.3289992002
230	0.3287746772
231	0.3283799624
232	0.3280767978
233	0.3277720878
234	0.327432874
235	0.3271388518
236	0.3269087661
237	0.3267421157
238	0.3264212258
239	0.3261432683
240	0.3257855228
241	0.3254012041
242	0.3251316023
243	0.3247831187
244	0.3246200783
245	0.324468284
246	0.32402292
247	0.3237203343
248	0.3234846205
249	0.3232972013
250	0.3229828827
251	0.3226884808
252	0.3222202034
253	0.3219247985
254	0.3217170229
255	0.3214329609
256	0.3212094973
257	0.320995825
258	0.3207851234
259	0.3204905809
260	0.3202460781
261	0.3199211883
262	0.3196376347
263	0.319463867
264	0.319119348
265	0.3189557015
266	0.3185739668
267	0.3182531259
268	0.3177866452
269	0.3175040831
270	0.317114324
271	0.3167552974
272	0.3163934454
273	0.3160669048
274	0.3157843419
275	0.3154707105
276	0.3152606834
277	0.3151017788
278	0.3148793119
279	0.3147320265
280	0.3144772248
281	0.3142751633
282	0.314026143
283	0.3138184904
284	0.3137036122
285	0.3134671026
286	0.3132642321
287	0.3130023511
288	0.3127663835
289	0.3125838809
290	0.312416298
291	0.3122990985
292	0.3121583821
293	0.3118588383
294	0.3116460854
295	0.3114452362
296	0.3112339188
297	0.310966963
298	0.310811838
299	0.3103500086
300	0.3101274442
301	0.3097599297
302	0.3095411122
303	0.3092232661
304	0.3090576333
305	0.3087686121
306	0.3084647485
307	0.3082487341
308	0.3079811749
309	0.3077085134
310	0.3075061424
311	0.3073266846
312	0.3070771576
313	0.3068369333
314	0.3065527195
315	0.3061179721
316	0.3058304399
317	0.3056393811
318	0.3054359996
319	0.3052302183
320	0.3049127766
321	0.304679032
322	0.3044452302
323	0.3042262913
324	0.3040159955
325	0.303732641
326	0.3034122956
327	0.3032073321
328	0.3030617284
329	0.3028628694
330	0.3023433446
331	0.3022385285
332	0.3019297544
333	0.3016504114
334	0.3013701777
335	0.301066042
336	0.3009276249
337	0.3007118187
338	0.3004454153
339	0.3001633479
340	0.2999942489
341	0.2997459829
342	0.2993991061
343	0.2990177837
344	0.2987200839
345	0.2984347584
346	0.2982131413
347	0.298019314
348	0.2978171271
349	0.2976571542
350	0.2972536357
351	0.2971514309
352	0.2969347056
353	0.2966913828
354	0.2965262707
355	0.2964080196
356	0.2960431848
357	0.2958646217
358	0.2956677509
359	0.2954000306
360	0.2951700542
361	0.2950437008
362	0.2948000054
363	0.2946149073
364	0.2943709115
365	0.2941385259
366	0.293975409
367	0.2937823415
368	0.2935225446
369	0.2932215324
370	0.2930326322
371	0.2929132973
372	0.2926115382
373	0.2924001443
374	0.2922057448
375	0.2920846997
376	0.2918783336
377	0.2916984921
378	0.2915324248
379	0.2912652657
380	0.2910346942
381	0.2907557374
382	0.2906022147
383	0.2904685436
384	0.2902499952
385	0.2898852284
386	0.2895577113
387	0.2894024331
388	0.2891608771
389	0.2890081282
390	0.2887466674
391	0.2885046728
392	0.2882317283
393	0.2879922161
394	0.2876198673
395	0.2873319598
396	0.2868070474
397	0.2865874583
398	0.2863579225
399	0.2859138346
400	0.2857407677
401	0.2855350408
402	0.2853273653
403	0.2850348799
404	0.2847773726
405	0.2844959118
406	0.2842957321
407	0.2840565125
408	0.2837830549
409	0.283622638
410	0.2834674692
411	0.283167151
412	0.2829464582
413	0.2829072479
414	0.2825258374
415	0.2822640934
416	0.281885293
417	0.2817742898
418	0.2815326211
419	0.2812791921
420	0.2809647401
421	0.2808186583
422	0.280508603
423	0.2803202843
424	0.2800345726
425	0.2797211988
426	0.2795555551
427	0.2793730827
428	0.2789100408
429	0.2785916787
430	0.2783021276
431	0.2780979557
432	0.2779657613
433	0.2777118439
434	0.2774572895
435	0.2773902802
436	0.2772251138
437	0.2769524694
438	0.2766218121
439	0.276462785
440	0.2762333877
441	0.2761131009
442	0.2758904522
443	0.2757100472
444	0.2756532177
445	0.2755182567
446	0.2753335925
447	0.2750515861
448	0.2749574801
449	0.2747494788
450	0.2745931816
451	0.2743819357
452	0.27412503
453	0.2739195003
454	0.2737352514
455	0.2735038233
456	0.2732593399
457	0.2729715291
458	0.2727691108
459	0.2726604583
460	0.2724855443
461	0.2721569148
462	0.2719301973
463	0.2715723423
464	0.2714259842
465	0.2712263362
466	0.2709863322
467	0.2707372982
468	0.2703649495
469	0.2702227141
470	0.2700195587
471	0.2696988902
472	0.2693734486
473	0.2690043737
474	0.2688532428
475	0.2687822208
476	0.2685162909
477	0.2682741004
478	0.2680546676
479	0.2678134611
480	0.2675721642
481	0.2673916177
482	0.2672495465
483	0.2670718839
484	0.2668387482
485	0.2666170871
486	0.2664161803
487	0.2661923929
488	0.265964733
489	0.2658414609
490	0.2658099596
491	0.2656025037
492	0.2653990205
493	0.2650412035
494	0.2647880622
495	0.2645586772
496	0.264114423
497	0.2639403337
498	0.2639227839
499	0.2637886445
500	0.2637265296
501	0.263515604
502	0.2632820921
503	0.2628933672
504	0.2627385151
505	0.2626992748
506	0.262405595
507	0.262044703
508	0.2618051135
509	0.2615939882
510	0.261296978
511	0.2611320743
512	0.2610241075
513	0.2607605261
514	0.2604975829
515	0.2603019437
516	0.2600800055
517	0.25999094
518	0.2596567846
519	0.2593824561
520	0.2593450305
521	0.2590524466
522	0.2590374752
523	0.2588070106
524	0.2584390417
525	0.2582092064
526	0.2579562563
527	0.2576916379
528	0.2574677611
529	0.2572689063
530	0.2570319142
531	0.2568544386
532	0.256604817
533	0.256410032
534	0.2562979025
535	0.2560042703
536	0.2558169931
537	0.2556181574
538	0.2553760106
539	0.2551049226
540	0.254918707
541	0.2546717417
542	0.2543847803
543	0.2541532286
544	0.2539343919
545	0.2535239566
546	0.2532335341
547	0.2532162531
548	0.253032893
549	0.2530081138
550	0.2528688772
551	0.2527058454
552	0.2525400762
553	0.2522105318
554	0.2521853204
555	0.251839326
556	0.2517565001
557	0.2516978631
558	0.2513690564
559	0.251072232
560	0.2510247
561	0.2508408635
562	0.2506091425
563	0.2504068926
564	0.2501995594
565	0.2500016108
566	0.2497469852
567	0.2497312359
568	0.2495656312
569	0.2493731557
570	0.2491334368
571	0.2488951129
572	0.2488710578
573	0.2486489982
574	0.2483522378
575	0.2481774576
576	0.2481615485
577	0.2480038032
578	0.2477934452
579	0.2474351764
580	0.2472844045
581	0.2471318845
582	0.2471165103
583	0.2468963668
584	0.246880752
585	0.2465645566
586	0.246547704
587	0.2463382875
588	0.2460981991
589	0.2459591227
590	0.2457699862
591	0.2455392639
592	0.2453833696
593	0.2452185264
594	0.2449618782
595	0.2445345928
596	0.2445166918
597	0.2444440094
598	0.2442165598
599	0.24394189
600	0.2439228082
601	0.2439077592
602	0.2438680009
603	0.2436374743
604	0.243409961
605	0.2431148825
606	0.2429389168
607	0.2427267394
608	0.2424464005
609	0.2421646289
610	0.2421391786
611	0.2418352909
612	0.2418156966
613	0.241607056
614	0.2413106504
615	0.2410134922
616	0.2407876531
617	0.2405082681
618	0.2402637331
619	0.240076821
620	0.2399085236
621	0.2398927193
622	0.2397344146
623	0.2393827917
624	0.239070625
625	0.2387775458
626	0.2385348326
627	0.2383169559
628	0.2380564105
629	0.237784504
630	0.2377562021
631	0.2377431956
632	0.2377328217
633	0.2374795169
634	0.2372711243
635	0.2372399735
636	0.236969622
637	0.2367630759
638	0.2365566053
639	0.236263595
640	0.2360123636
641	0.2358744297
642	0.2358652935
643	0.2355860797
644	0.2354219798
645	0.2351656817
646	0.2349609595
647	0.2349441621
648	0.2346500108
649	0.2343608487
650	0.2343407736
651	0.2341978634
652	0.2341823024
653	0.2340442654
654	0.233775152
655	0.2335994657
656	0.2334500503
657	0.2334339248
658	0.2332176203
659	0.2329330885
660	0.2327478439
661	0.232558367
662	0.2322272471
663	0.2320171725
664	0.2320090306
665	0.2317598104
666	0.2315991836
667	0.2314627066
668	0.2312762782
669	0.2311054009
670	0.2308300764
671	0.2306733634
672	0.2305159917
673	0.2302251993
674	0.2300290658
675	0.2297743128
676	0.2297070585
677	0.2296985927
678	0.2295218587
679	0.2292651185
680	0.2292481598
681	0.229031059
682	0.2287065947
683	0.2284502733
684	0.2282460527
685	0.2279804316
686	0.2276557865
687	0.2274499561
688	0.2271794622
689	0.2269200254
690	0.2267725979
691	0.2265030138
692	0.2264909468
693	0.226307837
694	0.2261355421
695	0.2259506638
696	0.2257827372
697	0.2256310775
698	0.2254254772
699	0.225251267
700	0.2251773537
701	0.2249818757
702	0.2249032237
703	0.2247049427
704	0.2246958993
705	0.2245769017
706	0.2243584134
707	0.2240975477
708	0.2238799257
709	0.2236524057
710	0.2234999975
711	0.2234821131
712	0.2232569432
713	0.2231229083
714	0.2228182897
715	0.2226139527
716	0.2223669973
717	0.2221948017
718	0.222071091
719	0.2218838742
720	0.2216509698
721	0.2214682676
722	0.2212228922
723	0.2210399433
724	0.2207256297
725	0.2206147125
726	0.2204254282
727	0.2200972243
728	0.2199269245
729	0.2197490214
730	0.2194701811
731	0.2192792773
732	0.2189874524
733	0.2189071304
734	0.2186902364
735	0.2185826107
736	0.2184296378
737	0.2181223936
738	0.2179760593
739	0.2177653994
740	0.2174914544
741	0.2172151439
742	0.2169429711
743	0.2166818882
744	0.2164999196
745	0.2163431754
746	0.2161415122
747	0.2160814847
748	0.2160690816
749	0.2159691545
750	0.2157324103
751	0.215507386
752	0.2152906119
753	0.2150810012
754	0.2149089965
755	0.2147139205
756	0.2145647964
757	0.2143825086
758	0.2142210591
759	0.2140126766
760	0.213772096
761	0.2136008493
762	0.2135720537
763	0.2134116212
764	0.2132764373
765	0.2131079841
766	0.2129450153
767	0.2127135337
768	0.212544734
769	0.2125354888
770	0.2124332582
771	0.2122479014
772	0.2121201857
773	0.2119629246
774	0.2117728338
775	0.2115733076
776	0.2115645465
777	0.2113140165
778	0.2111478612
779	0.2110651503
780	0.2109475283
781	0.2107901241
782	0.210553678
783	0.21046769
784	0.2103234406
785	0.210074585
786	0.2099672761
787	0.2097944933
788	0.209641466
789	0.2095544905
790	0.2093084041
791	0.2091083961
792	0.2089349507
793	0.2086603466
794	0.2085297839
795	0.2084330863
796	0.2082471856
797	0.2080221728
798	0.2078561911
799	0.2076922359
800	0.2074848879
801	0.2073167613
802	0.2070908729
803	0.2069851118
804	0.2069778017
805	0.2068583068
806	0.2066271343
807	0.2064094176
808	0.2062190653
809	0.2060867957
810	0.2060734519
811	0.2058998799
812	0.2057738713
813	0.2055657501
814	0.2054765926
815	0.2052536587
816	0.205016498
817	0.2048335281
818	0.2046040362
819	0.2044284093
820	0.2042836321
821	0.2042368639
822	0.2040705314
823	0.2040598886
824	0.2039405355
825	0.203842084
826	0.2035543607
827	0.2033845878
828	0.2033747942
829	0.2032700595
830	0.2031487371
831	0.2029299285
832	0.2029194482
833	0.2027123675
834	0.2025860102
835	0.2024348281
836	0.2023720848
837	0.2021663608
838	0.2020244219
839	0.2018225718
840	0.2016720074
841	0.2014190927
842	0.2012413616
843	0.2012344145
844	0.2010220249
845	0.2009324763
846	0.2007959602
847	0.2004940083
848	0.2002747915
849	0.2000652171
850	0.1997635716
851	0.1997554149
852	0.1995954675
853	0.1993695868
854	0.1992758122
855	0.1990832289
856	0.1989162036
857	0.1986990078
858	0.1985412134
859	0.1985310408
860	0.1983125907
861	0.1980444825
862	0.1978960614
863	0.1977487268
864	0.1976360808
865	0.1974658891
866	0.1973380822
867	0.1972176596
868	0.1970209097
869	0.196924378
870	0.1967236792
871	0.1965191408
872	0.1962297886
873	0.1959764738
874	0.1958302164
875	0.1956481443
876	0.1954855695
877	0.1953362719
878	0.1951608681
879	0.1949216636
880	0.1948711087
881	0.1946224684
882	0.1943495832
883	0.1942082504
884	0.1940289391
885	0.1940230805
886	0.1939947143
887	0.1939072033
888	0.1937933787
889	0.1936590698
890	0.1935072574
891	0.1932994515
892	0.1931965914
893	0.1930685496
894	0.1928176902
895	0.1926629898
896	0.1926551286
897	0.1925255384
898	0.1923050695
899	0.1920887705
900	0.1918190078
901	0.19162477
902	0.1914266728
903	0.1912257801
904	0.1911095806
905	0.1910826108
906	0.1909101407
907	0.1906244849
908	0.1904719303
909	0.1903610998
910	0.1901262124
911	0.1898931675
912	0.1896944434
913	0.1894192072
914	0.1892919988
915	0.1891281899
916	0.1888485836
917	0.1887882488
918	0.1886936899
919	0.18853779
920	0.1883760241
921	0.1882132126
922	0.1880869558
923	0.1879173866
924	0.187740427
925	0.1876449284
926	0.187494509
927	0.1873675919
928	0.1872417829
929	0.1871575538
930	0.1870000468
931	0.1868620057
932	0.1867658825
933	0.186536223
934	0.1863962566
935	0.1861912822
936	0.1860308923
937	0.1858988872
938	0.1857413198
939	0.1855459587
940	0.1853938421
941	0.1853295854
942	0.185197028
943	0.1849468445
944	0.1847679058
945	0.1846487437
946	0.1845361299
947	0.1843408611
948	0.1841122898
949	0.184048723
950	0.1838913262
951	0.1836823436
952	0.1834985071
953	0.1832532786
954	0.1831020257
955	0.182946431
956	0.1827855606
957	0.1826881912
958	0.1824598594
959	0.182270344
960	0.1822617571
961	0.1821127051
962	0.1819683262
963	0.1818010258
964	0.1816331897
965	0.1814914928
966	0.1813706676
967	0.1812452711
968	0.1810654462
969	0.1808927953
970	0.1807794752
971	0.1807294992
972	0.180480583
973	0.180287797
974	0.1801870944
975	0.1800413821
976	0.179899981
977	0.1797926439
978	0.1796327961
979	0.1794993943
980	0.1794135227
981	0.179404788
982	0.1792259548
983	0.1791117267
984	0.1789286656
985	0.1787939366
986	0.1786680285
987	0.1784725158
988	0.1783081857
989	0.1782825427
990	0.1781517435
991	0.1779812798
992	0.1777255396
993	0.1776222394
994	0.1774889007
995	0.1773596795
996	0.1772195277
997	0.1770928642
998	0.1769027282
999	0.1767643613
