iter	Passed	Remaining
421	2447	3352
422	2451	3344
423	2454	3334
424	2458	3325
425	2463	3319
426	2467	3311
427	2471	3302
428	2474	3293
429	2479	3286
430	2483	3279
431	2487	3270
432	2490	3261
433	2495	3255
434	2500	3247
435	2503	3238
436	2506	3229
437	2511	3222
438	2515	3214
439	2519	3206
440	2522	3197
441	2526	3189
442	2530	3181
443	2534	3173
444	2537	3164
445	2541	3156
446	2546	3149
447	2549	3141
448	2553	3133
449	2557	3126
450	2562	3118
451	2565	3110
452	2569	3102
453	2572	3093
454	2576	3086
455	2580	3078
456	2584	3070
457	2587	3061
458	2592	3055
459	2596	3048
460	2600	3040
461	2603	3031
462	2607	3024
463	2611	3016
464	2614	3008
465	2617	2999
466	2621	2991
467	2625	2984
468	2628	2976
469	2632	2968
470	2635	2959
471	2639	2952
472	2643	2945
473	2647	2937
474	2650	2929
475	2654	2922
476	2658	2915
477	2662	2907
478	2665	2899
479	2668	2891
480	2673	2884
481	2676	2876
482	2680	2868
483	2683	2860
484	2688	2855
485	2692	2848
486	2696	2840
487	2699	2832
488	2704	2826
489	2708	2818
490	2711	2811
491	2715	2803
492	2719	2797
493	2723	2790
494	2727	2782
495	2730	2774
496	2734	2767
497	2738	2760
498	2742	2753
499	2745	2745
500	2748	2738
501	2792	2770
502	2803	2770
503	2810	2765
504	2814	2758
505	2819	2752
506	2823	2745
507	2826	2737
508	2830	2730
509	2835	2724
510	2839	2717
511	2842	2709
512	2846	2701
513	2850	2695
514	2854	2687
515	2857	2680
516	2860	2672
517	2864	2665
518	2867	2657
519	2871	2650
520	2875	2643
521	2880	2637
522	2883	2630
523	2887	2623
524	2892	2616
525	2898	2611
526	2902	2604
527	2905	2597
528	2910	2591
529	2915	2585
530	2919	2578
531	2923	2572
532	2930	2567
533	2935	2561
534	2942	2557
535	2947	2551
536	2950	2544
537	2955	2537
538	2961	2533
539	2965	2526
540	2969	2519
541	2975	2514
542	2979	2507
543	2982	2500
544	2985	2492
545	2990	2486
546	2994	2479
547	2997	2472
548	3001	2465
549	3005	2459
550	3009	2452
551	3013	2445
552	3017	2438
553	3021	2432
554	3026	2426
555	3030	2420
556	3034	2413
557	3039	2407
558	3043	2401
559	3047	2394
560	3050	2387
561	3061	2385
562	3066	2379
563	3072	2374
564	3077	2369
565	3081	2362
566	3086	2357
567	3092	2351
568	3096	2345
569	3100	2338
570	3108	2335
571	3112	2329
572	3117	2322
573	3122	2317
574	3127	2311
575	3131	2305
576	3137	2300
577	3141	2293
578	3145	2286
579	3148	2280
580	3153	2274
581	3157	2267
582	3160	2260
583	3163	2253
584	3168	2248
585	3172	2241
586	3176	2234
587	3180	2228
588	3186	2223
589	3190	2216
590	3193	2210
591	3198	2204
592	3203	2198
593	3206	2191
594	3210	2185
595	3214	2179
596	3219	2173
597	3223	2166
598	3227	2160
599	3232	2154
600	3236	2148
601	3240	2142
602	3243	2135
603	3248	2129
604	3251	2123
