iter	Logloss
219	0.332008788
220	0.3316677326
221	0.3313532295
222	0.3310262263
223	0.3307153259
224	0.3305190925
225	0.3302904428
226	0.3299826658
227	0.3296877996
228	0.3294110606
229	0.329146484
230	0.3287522233
231	0.3284615959
232	0.3279908308
233	0.3275690098
234	0.3271728463
235	0.326950181
236	0.3267768096
237	0.3265790979
238	0.3262814014
239	0.3259938484
240	0.3257723384
241	0.3255766794
242	0.3251578999
243	0.3249715849
244	0.3247858862
245	0.3245189724
246	0.3242774674
247	0.3240487651
248	0.323658252
249	0.3233564955
250	0.3230508681
251	0.3227836509
252	0.3224036398
253	0.322194078
254	0.3216950052
255	0.3213845665
256	0.3210811278
257	0.3207040354
258	0.3205113586
259	0.3201786032
260	0.3199441075
261	0.319683393
262	0.3192997127
263	0.3191044173
264	0.318761031
265	0.3184686332
266	0.3180989191
267	0.3178145019
268	0.3176000519
269	0.3174345773
270	0.3171079817
271	0.3168289757
272	0.3164906914
273	0.3162528982
274	0.3160055646
275	0.3157996341
276	0.3156359491
277	0.3153622614
278	0.3150691878
279	0.3147749545
280	0.3146603492
281	0.3144463002
282	0.3142283057
283	0.3139379099
284	0.3137187832
285	0.3135519429
286	0.3133486962
287	0.3130789557
288	0.3127519779
289	0.3122313177
290	0.3118851595
291	0.3116580441
292	0.31137944
293	0.311123821
294	0.3108902752
295	0.3106108875
296	0.3104200801
297	0.3101341967
298	0.3098151613
299	0.3095753248
300	0.3092879822
301	0.3091832211
302	0.3090522577
303	0.3085880147
304	0.30839518
305	0.3080257757
306	0.3078389539
307	0.3074307003
308	0.3071806357
309	0.3070202709
310	0.306829156
311	0.3065950903
312	0.3062806048
313	0.3060936625
314	0.3059113504
315	0.3056975377
316	0.3054934798
317	0.3053100014
318	0.3052081612
319	0.3049396814
320	0.3047396416
321	0.3044890954
322	0.3042528055
323	0.3040671835
324	0.3037165124
325	0.3033617211
326	0.3030528261
327	0.3029285964
328	0.302698344
329	0.3024326938
330	0.3023112652
331	0.3021645883
332	0.3017978811
333	0.3014847129
334	0.3011984169
335	0.3010389598
336	0.3007649711
337	0.3005441973
338	0.3002125673
339	0.2999850333
340	0.2997658163
341	0.2995970013
342	0.2994155908
343	0.2991126587
344	0.2989178331
345	0.2987110451
346	0.2984930751
347	0.2983170976
348	0.2980627309
349	0.297775311
350	0.2975761063
351	0.2973417771
352	0.2971015795
353	0.2968072722
354	0.2965600779
355	0.296410108
356	0.2961876464
357	0.2959592643
358	0.2956769153
359	0.2955626191
360	0.2953203389
361	0.2951008086
362	0.2949252936
363	0.2946439068
364	0.2944371331
365	0.294202591
366	0.2940182227
367	0.2936780421
368	0.2933780052
369	0.2931587073
370	0.2929704023
371	0.2928455106
372	0.2926002047
373	0.2923633165
374	0.2920755054
375	0.2918577155
376	0.2914686133
377	0.2910532854
378	0.2905446308
379	0.2902824892
380	0.2900628166
381	0.2898355983
382	0.2895024261
383	0.2892024608
384	0.2889802376
385	0.2886876667
386	0.2884250388
387	0.288202276
388	0.2879094335
389	0.2877602294
390	0.2876293944
391	0.2874069684
392	0.2870705161
393	0.2867945572
394	0.2865456172
395	0.2862990846
396	0.2861039285
397	0.285969501
398	0.2857287794
399	0.2854599053
400	0.2851266599
401	0.2848515789
402	0.2844903486
403	0.2840863947
404	0.2838518149
405	0.2836469603
406	0.2834291984
407	0.2832171936
408	0.2830855136
409	0.2828774494
410	0.2827348569
411	0.2825600443
412	0.2824006077
413	0.2822350038
414	0.2818142207
415	0.2815466419
416	0.2813197449
417	0.2810819383
418	0.2808756795
419	0.2806219257
420	0.2803560904
421	0.280127523
422	0.2800053618
423	0.2797769133
424	0.2796777754
425	0.2793467129
426	0.2791579045
427	0.2787430803
428	0.278457998
429	0.2782931764
430	0.2781347869
431	0.2778959536
432	0.277703943
433	0.2775050535
434	0.2773738696
435	0.2771644873
436	0.2769352671
437	0.2766124482
438	0.2763104086
439	0.275926741
440	0.275647662
441	0.2754065745
442	0.2751107955
443	0.2747598676
444	0.2745166831
445	0.2743500577
446	0.2739826375
447	0.2737718268
448	0.273614619
449	0.2734119141
450	0.273149088
451	0.2730262776
452	0.2727572243
453	0.2724837921
454	0.2723516141
455	0.2721527097
456	0.2719257202
457	0.271638623
458	0.2713048179
459	0.2710152405
460	0.2707497214
461	0.2705547493
462	0.2702587224
463	0.2699828802
464	0.2698444588
465	0.2697104023
466	0.2695935794
467	0.2690340622
468	0.2687880846
469	0.2684638541
470	0.2683506322
471	0.2681925736
472	0.2680184802
473	0.2676219674
474	0.2674245662
475	0.2670145495
476	0.2667677902
477	0.2666276514
478	0.2663800004
479	0.2661435507
480	0.2658252037
481	0.2655964861
482	0.2654228499
483	0.2653367001
484	0.2651206547
485	0.2648755923
486	0.2645203454
487	0.2643199819
488	0.2641700561
489	0.2639579984
490	0.2636668849
491	0.2634889246
492	0.2631140513
493	0.2628816222
494	0.2627374
495	0.2625229762
496	0.2622096715
497	0.2620120276
498	0.2617643961
499	0.2616686263
500	0.2613598617
501	0.2610597939
502	0.2608833674
503	0.2605296236
504	0.2604929918
505	0.2603644226
506	0.2600401802
507	0.2597621015
508	0.2595546905
509	0.2594724316
510	0.2591920974
511	0.2589869373
512	0.2587182718
513	0.2585789723
514	0.2583327287
515	0.2579103292
516	0.2575138227
517	0.2573702075
518	0.2570350082
519	0.25693491
520	0.2567654818
521	0.2564847704
522	0.2562459945
523	0.2559250627
524	0.25577336
525	0.2554318863
526	0.2552827156
527	0.2550114127
528	0.254776855
529	0.2544275187
530	0.2541355482
531	0.2539986451
532	0.2539803172
533	0.2537464924
534	0.2535115436
535	0.2533157322
536	0.2532700778
537	0.2532474482
538	0.2530571063
539	0.2530365491
540	0.252654085
541	0.2524657718
542	0.2522659014
543	0.2520201066
544	0.251949611
545	0.251648752
546	0.2514182131
547	0.2513887841
548	0.2513619351
549	0.2511675923
550	0.2507874705
551	0.2505390586
552	0.2505242248
553	0.2503472311
554	0.2501791058
555	0.2499256301
556	0.2495841772
557	0.249332844
558	0.2492513816
559	0.2492327851
560	0.2489828719
561	0.2487530971
562	0.2485010911
563	0.2482628705
564	0.2482062863
565	0.247904016
566	0.2476795517
567	0.2476231741
568	0.2474664142
569	0.2473952146
570	0.247157734
571	0.2468834172
572	0.2466867285
573	0.2464331981
574	0.2462107355
575	0.2459717549
576	0.2457141443
577	0.2456471992
578	0.2454212555
579	0.2452242113
580	0.2449284461
581	0.2447260853
582	0.2444644397
583	0.2443682032
584	0.2443549269
585	0.2442192385
586	0.2438686855
587	0.2435472625
588	0.2433711392
589	0.2431267732
590	0.2431043053
591	0.242886213
592	0.2427010748
593	0.2425402889
594	0.2423465257
595	0.2421933495
596	0.2420152576
597	0.2420029232
598	0.2418180499
599	0.2416723392
600	0.2414652474
601	0.2411987398
602	0.2409930384
603	0.2407484234
604	0.240605831
605	0.2405838198
606	0.2404627114
607	0.2402917693
608	0.2402752153
609	0.2401583586
610	0.2399439898
611	0.2396007422
612	0.2394019759
613	0.2392821647
614	0.239024949
615	0.2390107062
616	0.238919453
617	0.2387256025
618	0.2383678489
619	0.238092438
620	0.2378757569
621	0.2376292863
622	0.237457529
623	0.2371641052
624	0.2371347848
625	0.236960103
626	0.236833195
627	0.2366711842
628	0.2364565658
629	0.2363316911
630	0.2360198062
631	0.2357647312
632	0.2356337863
633	0.2354942815
634	0.2352076617
635	0.2350031368
636	0.2348625768
637	0.2346304287
638	0.2345144462
639	0.2341060119
640	0.2339071397
641	0.2336069177
642	0.2334697735
643	0.2331541893
644	0.2327799677
645	0.2325758148
646	0.2325509565
647	0.2323789984
648	0.2320799541
649	0.2317639265
650	0.2315937136
651	0.2314124423
652	0.2312468267
653	0.2309862491
654	0.2308285977
655	0.230813628
656	0.2305810322
657	0.2304588637
658	0.2303004912
659	0.2299682201
660	0.229721935
661	0.2294430175
662	0.2291631183
663	0.2288899606
664	0.2287958603
665	0.2285883104
666	0.2282871243
667	0.2279881677
668	0.227789782
669	0.2276261875
670	0.2275625233
671	0.2272026131
672	0.2270470444
673	0.2269978557
674	0.2267605434
675	0.226476176
676	0.2264589755
677	0.2262046964
678	0.2260457423
679	0.2258576158
680	0.2256619798
681	0.2254196604
682	0.2252528024
683	0.2251307537
684	0.2249395463
685	0.224603649
686	0.2243923527
687	0.2241416736
688	0.2241275385
689	0.223925279
690	0.2236993333
691	0.223541973
692	0.2234855201
693	0.2233876167
694	0.2231247331
695	0.2229610709
696	0.2226852761
697	0.2225048911
698	0.2223186236
699	0.2222859436
700	0.2220123749
701	0.2217975896
702	0.2216567491
703	0.2215493889
704	0.221300251
705	0.2209700042
706	0.220833025
707	0.2206597431
708	0.2204323861
709	0.2202363482
710	0.219919115
711	0.2197647975
712	0.2195756855
713	0.2195599765
714	0.2192553947
715	0.2191413557
716	0.2189348118
717	0.2187331616
718	0.218626687
719	0.2182964485
720	0.2180186608
721	0.2178217228
722	0.2176375989
723	0.2176278431
724	0.2173161408
725	0.2170883111
726	0.2169350873
727	0.2167979893
728	0.2165092692
729	0.216222036
730	0.2161219109
731	0.2159471315
732	0.2156628713
733	0.2154856118
734	0.215241291
735	0.2150838506
736	0.214853799
737	0.2145505616
738	0.2143535328
739	0.2141826861
740	0.2139732883
741	0.213783186
742	0.2136047905
743	0.2134105711
744	0.2131273222
745	0.2130345302
746	0.213015556
747	0.212785607
748	0.2127093323
749	0.212523719
750	0.2122096202
751	0.2119988837
752	0.2117622285
753	0.2114666792
754	0.211313579
755	0.2111575695
756	0.2108267768
757	0.2105368888
758	0.2104889666
759	0.2102789885
760	0.2100557075
761	0.2098417466
762	0.2098240908
763	0.209578167
764	0.209378317
765	0.2092333898
766	0.20905038
767	0.2087957084
768	0.2086468621
769	0.2084071035
770	0.208080453
771	0.2078803789
772	0.207676615
773	0.2073765883
774	0.2072366586
775	0.2071146457
776	0.2068661802
777	0.2066843534
778	0.2064964888
779	0.206288864
780	0.2060801447
781	0.2059124056
782	0.2058841677
783	0.205609067
784	0.2054320101
785	0.2051775216
786	0.2051000004
787	0.204927437
788	0.2047047991
789	0.2045879114
790	0.2044416393
791	0.2042976295
792	0.2040841288
793	0.2039966091
794	0.2038566787
795	0.2036193503
796	0.2034807078
797	0.2033532499
798	0.2031722662
799	0.2030186038
800	0.2030023307
801	0.2028540938
802	0.2026985722
803	0.2024848362
804	0.20225749
805	0.2021272983
806	0.2019662996
807	0.2018750469
808	0.201641144
809	0.2014644645
810	0.2012972742
811	0.2010436994
812	0.2009436663
813	0.2009290621
814	0.2008026212
815	0.2005677641
816	0.2003720652
817	0.2003633844
818	0.2000888863
819	0.1998595647
820	0.1996735263
821	0.1995061156
822	0.1993672151
823	0.1991032213
824	0.1988703173
825	0.1987530655
826	0.1987037032
827	0.1984001219
828	0.1981061869
829	0.1979635045
830	0.1979530768
831	0.1977420791
832	0.1976573915
833	0.197469383
834	0.1972588779
835	0.1971259491
836	0.1969590868
837	0.1968010839
838	0.1966464334
839	0.196464974
840	0.1963221867
841	0.1961364879
842	0.1959347916
843	0.1959260987
844	0.1957526262
845	0.1956835476
846	0.1954997256
847	0.1953121188
848	0.1951612763
849	0.1949212804
850	0.1947085584
851	0.1945298479
852	0.1943486709
853	0.1941544306
854	0.1939649502
855	0.193725085
856	0.1934889138
857	0.1934816707
858	0.1933436747
859	0.1932021895
860	0.1930813487
861	0.1928963607
862	0.1926674091
863	0.1925500269
864	0.192359788
865	0.1922558291
866	0.1921396352
867	0.1919545402
868	0.1917201177
869	0.1916960149
870	0.1915583974
871	0.1913730972
872	0.1913309372
873	0.1911443216
874	0.1910644619
875	0.1908929097
876	0.190771975
877	0.1906594586
878	0.1904560005
879	0.1902898957
880	0.1901453919
881	0.1898939963
882	0.1897151662
883	0.1895666205
884	0.1894554577
885	0.1892018149
886	0.1891006571
887	0.1889102489
888	0.1887222459
889	0.1886827338
890	0.1885775285
891	0.1883890137
892	0.1882105908
893	0.1879416375
894	0.1879339242
895	0.1878361305
896	0.1876585344
897	0.1874955288
898	0.1873181281
899	0.1871400719
900	0.1870345
901	0.1868182201
902	0.1865827512
903	0.1863303559
904	0.1861782896
905	0.1860075318
906	0.1859370609
907	0.1858042458
908	0.1856403627
909	0.1855036001
910	0.1854055896
911	0.1851874684
912	0.1850626175
913	0.1850342185
914	0.18502457
915	0.1848612588
916	0.1846179714
917	0.1844589657
918	0.1844505671
919	0.1843149936
920	0.184253637
921	0.1842460045
922	0.1840668506
923	0.1838368489
924	0.1836609514
925	0.1835304782
926	0.1833375977
927	0.1831793512
928	0.1830077274
929	0.1828115736
930	0.1826758149
931	0.1825623473
932	0.182390438
933	0.1822571256
934	0.1821114147
935	0.1819713627
936	0.1819620234
937	0.1817413292
938	0.1815895368
939	0.18140317
940	0.1813115618
941	0.1811781377
942	0.1809823566
943	0.180872193
944	0.1807159145
945	0.1805615768
946	0.1804598597
947	0.1804542024
948	0.1802983139
949	0.1801441932
950	0.1800219772
951	0.179862872
952	0.1797023843
953	0.1796012245
954	0.1794273867
955	0.1792465943
956	0.1790820781
957	0.1790727538
958	0.1789290252
959	0.1787467868
960	0.1785818756
961	0.1784238808
962	0.1782143915
963	0.1779811622
964	0.1778391276
965	0.1778325968
966	0.1776724703
967	0.1775240511
968	0.1774307104
969	0.1771947459
970	0.1770321786
971	0.1768897139
972	0.1767002623
973	0.1766013939
974	0.176468944
975	0.1762927313
976	0.1761661797
977	0.176029247
978	0.1759401496
979	0.1757086778
980	0.175581836
981	0.1754572548
982	0.1754212963
983	0.1752322318
984	0.1750721668
985	0.1748841148
986	0.1747103413
987	0.1745302027
988	0.1743805728
989	0.1741790077
990	0.1741637989
991	0.173998797
992	0.1737348329
993	0.1735333726
994	0.1733828166
995	0.1732327135
996	0.1730977685
997	0.1729636595
998	0.172855097
999	0.1727164509
