iter	Logloss
169	0.2445737616
170	0.24433211
171	0.2440765803
172	0.2438191966
173	0.2436162466
174	0.2434469432
175	0.2432822734
176	0.2429723348
177	0.242739443
178	0.2425117149
179	0.2421555871
180	0.2418736829
181	0.2414809756
182	0.2412719875
183	0.240886235
184	0.2405561158
185	0.2405042633
186	0.2404287109
187	0.2402551982
188	0.240074166
189	0.2397518442
190	0.2393829301
191	0.2391490272
192	0.2390281315
193	0.238711554
194	0.2385019768
195	0.2381514674
196	0.2379983461
197	0.2377905147
198	0.2377090648
199	0.2376186461
200	0.2372113753
201	0.237052302
202	0.2368611228
203	0.2365212904
204	0.2362936572
205	0.2361498965
206	0.2359920751
207	0.235744909
208	0.2354928709
209	0.2352884605
210	0.2352256398
211	0.2347869788
212	0.2345612963
213	0.2342986607
214	0.2341661177
215	0.2339945672
216	0.2338470327
217	0.2335406701
218	0.2332510499
219	0.2330934106
220	0.2329722085
221	0.2326749852
222	0.232452385
223	0.2322213021
224	0.2319443199
225	0.231744855
226	0.2316094316
227	0.2312836206
228	0.2311678536
229	0.231000536
230	0.2309375533
231	0.2307453805
232	0.2305740753
233	0.2304882853
234	0.2301853825
235	0.2299901425
236	0.2299085445
237	0.2296963144
238	0.2295524376
239	0.2294797671
240	0.2293458921
241	0.2291494559
242	0.2290521243
243	0.2290118306
244	0.2288696908
245	0.2284835383
246	0.2283428079
247	0.2282718906
248	0.22793909
249	0.2277389118
250	0.2277207947
251	0.2275855445
252	0.2275342776
253	0.2273640258
254	0.2272139745
255	0.2270628072
256	0.2267377432
257	0.2265177604
258	0.2263481175
259	0.2259435058
260	0.2258400965
261	0.2256563904
262	0.2255540579
263	0.2252464946
264	0.2250477048
265	0.224811076
266	0.2244787305
267	0.2242809844
268	0.2242012667
269	0.2240457501
270	0.2238344179
271	0.2237973032
272	0.2235114738
273	0.2234575633
274	0.223198966
275	0.2230968128
276	0.2229564376
277	0.2228816398
278	0.2227361117
279	0.2225431331
280	0.2224570558
281	0.2221361971
282	0.2221005446
283	0.2219444733
284	0.2218094985
285	0.2217145917
286	0.2215606896
287	0.2214111771
288	0.2212289717
289	0.2211797739
290	0.221131174
291	0.2207744386
292	0.2207189355
293	0.2206076387
294	0.2204946992
295	0.2203131902
296	0.2201419943
297	0.2197763643
298	0.2196861329
299	0.2195036497
300	0.2194121899
301	0.2192012031
302	0.2190890726
303	0.2188089284
304	0.2187792704
305	0.2186807007
306	0.2184223824
307	0.2183907632
308	0.2181492053
309	0.2180314841
310	0.2179332522
311	0.2178821112
312	0.2177488578
313	0.2176073027
314	0.2175118105
315	0.2173854851
316	0.2172433909
317	0.2170360673
318	0.2167942545
319	0.2167386427
320	0.2166480852
321	0.2164616218
322	0.2162531078
323	0.2161413491
324	0.2159917125
325	0.2157151302
326	0.2156281759
327	0.2154957146
328	0.2153110711
329	0.2152353924
330	0.2150798265
331	0.2148824704
332	0.2147266995
333	0.2146084228
334	0.2144937596
335	0.2143858782
336	0.2142908983
337	0.2142222487
338	0.2141639227
339	0.2140046761
340	0.2138110593
341	0.2137009541
342	0.2134114593
343	0.2132284557
344	0.2129992246
345	0.2129110659
346	0.2127011008
347	0.2124986808
348	0.2123584273
349	0.2122443762
350	0.2120934044
351	0.2120106179
352	0.2117736586
353	0.2117277516
354	0.2116631136
355	0.2114863029
356	0.2113346612
357	0.2112311032
358	0.2109547603
359	0.2107921644
360	0.210656132
361	0.2103558582
362	0.2103311309
363	0.210285704
364	0.2102386736
365	0.2101712817
366	0.2099377442
367	0.2096287141
368	0.2094652376
369	0.2093942854
370	0.20928388
371	0.2091122877
372	0.2089296423
373	0.208828762
374	0.20880882
375	0.2086957829
376	0.2086231475
377	0.2085084675
378	0.208231532
379	0.2080384626
380	0.2079444014
381	0.2077255417
382	0.2076920764
383	0.2075172794
384	0.2073785941
385	0.2071870613
386	0.2069473538
387	0.2067936492
388	0.2067497824
389	0.2067031459
390	0.2066431392
391	0.2062106621
392	0.2061861214
393	0.2060633521
394	0.2058367005
395	0.2058001404
396	0.2055341571
397	0.2053929314
398	0.205334473
399	0.2053107602
400	0.2052893528
401	0.2051638709
402	0.2049293389
403	0.2046745526
404	0.2045631794
405	0.2045384295
406	0.2043941374
407	0.2042771672
408	0.2041209181
409	0.2040239362
410	0.2038786208
411	0.2037211477
412	0.2036853234
413	0.2035303185
414	0.2035004204
415	0.2033330254
416	0.2032344472
417	0.2032065981
418	0.2030268194
419	0.2028140618
420	0.2027791187
421	0.2026178279
422	0.2025213949
423	0.2023455394
424	0.2022942363
425	0.2022621352
426	0.2021854283
427	0.2020245979
428	0.2017528967
429	0.2016062192
430	0.201471683
431	0.2011603225
432	0.2010333635
433	0.2008276933
434	0.2006485829
435	0.200607129
436	0.2003981272
437	0.2002441614
438	0.2000359727
439	0.1999995185
440	0.1999799365
441	0.1997490643
442	0.199728122
443	0.1995411995
444	0.1995262835
445	0.1994462024
446	0.1992372351
447	0.1991023559
448	0.1988314266
449	0.1988044699
450	0.1987595983
451	0.1986558552
452	0.1986387338
453	0.1986118443
454	0.1983693415
455	0.1983495337
456	0.1983134453
457	0.1982848895
458	0.1980678981
459	0.1980441682
460	0.1980279303
461	0.1979818
462	0.1977194099
463	0.1974277163
464	0.1972253022
465	0.197198892
466	0.1971822066
467	0.1969228835
468	0.196907015
469	0.1968257177
470	0.1967550979
471	0.1967267456
472	0.1965751004
473	0.196551984
474	0.1963344724
475	0.1962005883
476	0.1959123358
477	0.1957799968
478	0.195436551
479	0.1951012598
480	0.1950779317
481	0.1950571234
482	0.1950448948
483	0.1949751471
484	0.1946499122
485	0.1946207516
486	0.1944937881
487	0.1944676903
488	0.1944524786
489	0.194428102
490	0.1942961896
491	0.1940615378
492	0.1939227107
493	0.1939079292
494	0.1937141772
495	0.1936756791
496	0.1935758468
497	0.1934551409
498	0.1932231217
499	0.1931423561
500	0.1931142575
501	0.1930952817
502	0.1927661379
503	0.1927492853
504	0.1926925502
505	0.1926787492
506	0.1924452135
507	0.192303982
508	0.1919925647
509	0.1917121048
510	0.1914043079
511	0.1913306832
512	0.1910566238
513	0.1908632721
514	0.1908444857
515	0.1906440121
516	0.1904334443
517	0.1904004437
518	0.1903021095
519	0.190282947
520	0.1902652641
521	0.1902457523
522	0.1902298805
523	0.1902031522
524	0.1898858444
525	0.1897268703
526	0.1895980935
527	0.1894601198
528	0.1894450006
529	0.1892207509
530	0.1892022958
531	0.1890066427
532	0.1887073919
533	0.1885339027
534	0.1883282534
535	0.1883136594
536	0.1882238881
537	0.1880214235
538	0.1878756123
539	0.1878610859
540	0.1875176715
541	0.1872682697
542	0.1871073912
543	0.1870931992
544	0.1869051148
545	0.1866001284
546	0.1864165675
547	0.1863854738
548	0.186214211
549	0.1860169494
550	0.1858243731
551	0.1856930914
552	0.1856772076
553	0.1853908499
554	0.1853138258
555	0.1851202353
556	0.1850667929
557	0.1849233336
558	0.1848619189
559	0.1848469624
560	0.1847932043
561	0.1845951653
562	0.1845407485
563	0.1844216908
564	0.184185095
565	0.1841243267
566	0.184059548
567	0.1837874794
568	0.1837723886
569	0.1834898767
570	0.1832365144
571	0.1830551144
572	0.1830317609
573	0.1827920656
574	0.1825307756
575	0.1824303189
576	0.1824195568
577	0.1822450855
578	0.1820501221
579	0.1817688928
580	0.1815738933
581	0.1813846927
582	0.1811289582
583	0.1811059122
584	0.1810079534
585	0.180992485
586	0.1807439532
587	0.1807303808
588	0.1805841839
589	0.1803901736
590	0.1801951064
591	0.1801852427
592	0.1799188757
593	0.179807408
594	0.1796502786
595	0.1793656339
596	0.1790314615
597	0.1787766309
598	0.1787635691
599	0.178599924
600	0.1784999334
601	0.1783439792
602	0.1781967298
603	0.1779749537
604	0.1779494876
605	0.1779396511
606	0.1777500337
607	0.1775180341
608	0.1773943118
609	0.1772696286
610	0.1771631062
611	0.1771463069
612	0.1769999382
613	0.1767356226
614	0.1765353209
615	0.1765222176
616	0.1762707894
617	0.1761019699
618	0.1758320975
619	0.1758222354
620	0.1756563957
621	0.1755235984
622	0.1753692727
623	0.1753568694
624	0.1751463834
625	0.1751339667
626	0.1749293569
627	0.1747762727
628	0.1747584418
629	0.1747406218
630	0.1745952326
631	0.1744167698
632	0.17414771
633	0.1740256419
634	0.1739303678
635	0.1736666283
636	0.1734331014
637	0.1732026531
638	0.1730784424
639	0.1729143056
640	0.1728426915
641	0.1726222699
642	0.1725982158
643	0.1724433671
644	0.1722938261
645	0.172040308
646	0.1719502776
647	0.1717683766
648	0.1715012855
649	0.1713541545
650	0.1712339664
651	0.1709921427
652	0.1708468054
653	0.1705655303
654	0.1705219528
655	0.170369617
656	0.1703585979
657	0.1701423518
658	0.1699429326
659	0.1697901724
660	0.1697790726
661	0.1697703649
662	0.1695247139
663	0.1693699966
664	0.1693571084
665	0.1692470933
666	0.1691972402
667	0.1690548081
668	0.1689034373
669	0.168830165
670	0.1686001734
671	0.1685705504
672	0.1684315281
673	0.1683307994
674	0.168141224
675	0.1680686101
676	0.1679266283
677	0.1678307599
678	0.1676330779
679	0.1674430962
680	0.1672617502
681	0.1670750673
682	0.1669276002
683	0.1668388841
684	0.1666477914
685	0.1664360965
686	0.1663358618
687	0.1661154522
688	0.166000737
689	0.1659047026
690	0.1657742226
691	0.1656260084
692	0.1654982602
693	0.1653098959
694	0.1651848446
695	0.1650327048
696	0.1650111306
697	0.1648992214
698	0.1647767748
699	0.1646232524
700	0.1644879681
701	0.1644752813
702	0.16434849
703	0.1641325043
704	0.1639371799
705	0.163781923
706	0.163554599
707	0.1633504948
708	0.1631374903
709	0.1629785389
710	0.1628296111
711	0.1626784494
712	0.16267083
713	0.1625276987
714	0.1623237963
715	0.1621304058
716	0.161908477
717	0.1617351152
718	0.1616463949
719	0.1614747654
720	0.1614589204
721	0.1613036944
722	0.1612101294
723	0.1610939349
724	0.160994072
725	0.160894569
726	0.1607293112
727	0.1607188027
728	0.1606143715
729	0.1603855715
730	0.1602817256
731	0.1602543508
732	0.1600788267
733	0.1599456537
734	0.159851092
735	0.1598359206
736	0.1596218783
737	0.159402227
738	0.1593027685
739	0.1591506923
740	0.1590550632
741	0.1588619537
742	0.1587464043
743	0.1586287964
744	0.1586194838
745	0.1584241344
746	0.1582114892
747	0.1579780216
748	0.1578026191
749	0.1576603974
750	0.1576194251
751	0.1575297575
752	0.1575213989
753	0.1574253214
754	0.1573059745
755	0.1572668893
756	0.1572290493
757	0.1570728275
758	0.1570094427
759	0.1567914395
760	0.1567810385
761	0.1565990762
762	0.1564422299
763	0.156363358
764	0.1561903092
765	0.1560135003
766	0.1558585183
767	0.1556439386
768	0.1555066907
769	0.1553684622
770	0.1552275952
771	0.1552208224
772	0.1550571717
773	0.1550502228
774	0.1548744957
775	0.1547271426
776	0.1545740605
777	0.15454017
778	0.1544057301
779	0.1541761999
780	0.1539633152
781	0.1537938031
782	0.1536103492
783	0.1535222841
784	0.1534635552
785	0.1532721763
786	0.1531194825
787	0.1529764021
788	0.1527973742
789	0.1526830145
790	0.1526762134
791	0.1525207793
792	0.1523986691
793	0.1522612872
794	0.1520725017
795	0.152065057
796	0.1518293302
797	0.1517561988
798	0.151748848
799	0.151514463
800	0.151505661
801	0.1513616525
802	0.1512749436
803	0.1511552809
804	0.150996515
805	0.150785861
806	0.1506073104
807	0.1504811492
808	0.1503505776
809	0.1501928865
810	0.1501466315
811	0.150011309
812	0.1499470791
813	0.1497538212
814	0.1497471008
815	0.149568807
816	0.1493763928
817	0.1492813697
818	0.149152441
819	0.1491461117
820	0.1489751052
821	0.1488178813
822	0.1486974941
823	0.1485214856
824	0.1484214437
825	0.1483012211
826	0.1481631223
827	0.1481458935
828	0.1479742171
829	0.147840969
830	0.1477033242
831	0.1475693177
832	0.1474507867
833	0.1472173093
834	0.1470834548
835	0.1469530772
836	0.1467769739
837	0.1466725118
838	0.1465441953
839	0.1464211909
840	0.146414687
841	0.146186554
842	0.1460345167
843	0.1458045493
844	0.1457085015
845	0.1457019304
846	0.1456705378
847	0.1455324784
848	0.1454068683
849	0.1453969242
850	0.1452261049
851	0.1450020309
852	0.1448880454
853	0.1447233439
854	0.1445280432
855	0.1443852009
856	0.1442229568
857	0.1441615048
858	0.1440421509
859	0.1439481187
860	0.143779269
861	0.143640467
862	0.1436338408
863	0.1434425218
864	0.1433290919
865	0.1432711257
866	0.1430876124
867	0.142903181
868	0.1427518493
869	0.1427211689
870	0.1425452415
871	0.1424662434
872	0.1424063134
873	0.1423554646
874	0.1422051596
875	0.1419963656
876	0.1419890955
877	0.1418717645
878	0.1417836439
879	0.1417651938
880	0.1415869063
881	0.1414320652
882	0.141235617
883	0.1411151744
884	0.1409316881
885	0.1408187505
886	0.1407889996
887	0.1406634727
888	0.1405125263
889	0.1405061299
890	0.1404640013
891	0.1403035647
892	0.1401955385
893	0.1400031935
894	0.1398991736
895	0.1398931936
896	0.1397481071
897	0.1397419392
898	0.1395994167
899	0.1394005984
900	0.1392188942
901	0.1392108986
902	0.1390241366
903	0.1388649293
904	0.1387132204
905	0.1384921933
906	0.1383871891
907	0.138380403
908	0.1382724654
909	0.1381000607
910	0.1379324791
911	0.1378372901
912	0.1378316327
913	0.1376219467
914	0.1375473665
915	0.1373875522
916	0.1372664328
917	0.1371417711
918	0.137093443
919	0.1370217147
920	0.1368614867
921	0.1368549839
922	0.1367128725
923	0.1366179095
924	0.1364399135
925	0.136433638
926	0.1364272819
927	0.1363043918
928	0.1361644661
929	0.1361573172
930	0.136054316
931	0.1359495206
932	0.1358181391
933	0.1358130193
934	0.1356947818
935	0.1355972446
936	0.1353960002
937	0.1353886082
938	0.1353414372
939	0.1351597473
940	0.1350493785
941	0.1349600239
942	0.1349549847
943	0.1348467133
944	0.1348133198
945	0.1347952562
946	0.1347878384
947	0.1347805954
948	0.1346720562
949	0.1346663719
950	0.1346270898
951	0.1344203543
952	0.1343886003
953	0.134238879
954	0.1340708015
955	0.1340623356
956	0.1339353365
957	0.1339287262
958	0.1339209457
959	0.133737884
960	0.1336856154
961	0.1335975798
962	0.1334186118
963	0.1334068265
964	0.1332736435
965	0.1332690209
966	0.1331161241
967	0.1329915084
968	0.132880141
969	0.1326931287
970	0.1326341735
971	0.1325287251
972	0.1324478723
973	0.1323181414
974	0.1321640378
975	0.1321595361
976	0.1320010243
977	0.1319145173
978	0.1317846557
979	0.1315960535
980	0.1314604323
981	0.1312978302
982	0.131133587
983	0.1310041767
984	0.13081532
985	0.1307285153
986	0.1305667716
987	0.1304449586
988	0.1303457836
989	0.1302004646
990	0.1300405253
991	0.1300360908
992	0.1300316966
993	0.1299186346
994	0.129793764
995	0.1297873944
996	0.1296986752
997	0.1296043227
998	0.129443002
999	0.1293018669
